CIK,Company_Name,Filing_Year_End,Alignment_Similarity,Score_1_Fin,Score_1_Fin_Unbounded,Score_1_Text,Score_1_Text_Unbounded,Score_2_Fin_Velocity,Score_2_Fin_Directional,Score_2_Text_Velocity,Score_2_Text_Directional,Score_3_Decoupling_Distance,Score_3_Cosine_Dissimilarity,Score_3_Signed_Divergence
1568139,BIO-EN HOLDINGS CORP.,2021,0.9949,-0.7193,-0.8593,-0.8172,-1.2226,0.2485,0.6481,0.0058,0.0067,0.1015,0.0051,0.3634
1569083,"MAKINGORG, INC.",2021,-0.0366,0.9193,2.8766,-0.7466,-0.9479,0.0,0.0,0.0,0.0,1.4399,1.0366,3.8245
1569083,"MAKINGORG, INC.",2022,-0.0404,0.7666,2.0181,-0.7526,-0.9682,0.2032,-0.8585,0.0111,-0.0203,1.4425,1.0404,2.9863
1569329,"YOUNGEVITY INTERNATIONAL, INC.",2019,0.3385,-0.6242,-0.5979,0.6623,1.6955,0.0,0.0,0.0,0.0,1.1502,0.6615,-2.2933
1571498,"EPIZYME, INC.",2020,0.9793,-0.9678,-2.5843,-0.9628,-2.4734,0.0,0.0,0.0,0.0,0.2036,0.0207,-0.111
1571498,"EPIZYME, INC.",2021,0.9887,-0.9623,-2.465,-0.9595,-2.4099,0.088,0.1193,0.0255,0.0635,0.1506,0.0113,-0.0552
1571996,DELL TECHNOLOGIES INC.,2023,0.496,0.9662,3.5476,0.6341,1.6223,0.0,0.0,0.0,0.0,1.004,0.504,1.9253
1573097,"HD SUPPLY HOLDINGS, INC.",2020,-0.1302,-0.9101,-1.7919,0.987,4.2737,0.0,0.0,0.0,0.0,1.5035,1.1302,-6.0656
1574815,"BMC STOCK HOLDINGS, INC.",2019,0.772,0.9557,3.3406,-0.3267,-0.0087,0.0,0.0,0.0,0.0,0.6753,0.228,3.3493
1575142,"BIOADAPTIVES, INC.",2022,0.972,-0.5895,-0.5154,-0.7317,-0.8985,0.0,0.0,0.0,0.0,0.2366,0.028,0.3831
1575295,ALLIED CORP.,2023,0.9757,-0.8829,-1.5835,-0.6913,-0.7755,0.0,0.0,0.0,0.0,0.2206,0.0243,-0.808
1575659,"RAPID THERAPEUTIC SCIENCE LABORATORIES, INC.",2020,0.9917,-0.2377,0.1365,-0.4999,-0.3237,0.0,0.0,0.0,0.0,0.1292,0.0083,0.4602
1579298,"BURLINGTON STORES, INC.",2020,0.9886,0.9382,3.084,0.9595,3.4092,0.0,0.0,0.0,0.0,0.1509,0.0114,-0.3251
1579877,OUTFRONT MEDIA INC.,2021,0.9621,0.9776,3.8591,0.891,2.64,0.0,0.0,0.0,0.0,0.2753,0.0379,1.2191
1579877,OUTFRONT MEDIA INC.,2022,0.924,0.9845,4.1385,0.8524,2.3972,0.079,0.2794,0.0542,-0.2428,0.3898,0.076,1.7413
1580262,"RIGHT ON BRANDS, INC.",2023,0.9862,-0.9016,-1.7208,-0.8477,-1.3719,0.0,0.0,0.0,0.0,0.1664,0.0138,-0.3489
1580490,I-ON DIGITAL CORP.,2019,0.3768,0.9882,4.3453,-0.2651,0.0926,0.0,0.0,0.0,0.0,1.1165,0.6232,4.2527
1580490,I-ON DIGITAL CORP.,2020,0.8349,0.9571,3.366,0.1184,0.6785,0.6104,-0.9793,0.144,0.5858,0.5746,0.1651,2.6876
1580490,I-ON DIGITAL CORP.,2021,0.7365,0.979,3.9103,0.0828,0.6245,0.1835,0.5443,0.0136,-0.0539,0.726,0.2635,3.2858
1583648,"PIERIS PHARMACEUTICALS, INC.",2019,0.8693,-0.9867,-3.2543,-0.9721,-2.6943,0.0,0.0,0.0,0.0,0.5113,0.1307,-0.56
1583648,"PIERIS PHARMACEUTICALS, INC.",2020,0.9365,-0.9865,-3.2429,-0.9743,-2.7556,0.074,0.0114,0.1047,-0.0613,0.3563,0.0635,-0.4873
1583648,"PIERIS PHARMACEUTICALS, INC.",2021,0.8989,-0.9221,-1.9042,-0.974,-2.7478,0.3682,1.3387,0.0272,0.0078,0.4497,0.1011,0.8435
1583648,"PIERIS PHARMACEUTICALS, INC.",2022,0.9472,-0.9334,-2.0258,-0.9765,-2.8243,0.074,-0.1216,0.0799,-0.0765,0.325,0.0528,0.7985
1584549,"VILLAGE FARMS INTERNATIONAL, INC.",2022,0.7946,-0.9202,-1.886,-0.0127,0.481,0.0,0.0,0.0,0.0,0.6409,0.2054,-2.3669
1584754,"AKOUSTIS TECHNOLOGIES, INC.",2020,0.9952,-0.9074,-1.7685,-0.9062,-1.7585,0.0,0.0,0.0,0.0,0.0983,0.0048,-0.0101
1584754,"AKOUSTIS TECHNOLOGIES, INC.",2021,0.9952,-0.9127,-1.8154,-0.9226,-1.9096,0.0132,-0.0468,0.0423,-0.1512,0.0976,0.0048,0.0943
1584754,"AKOUSTIS TECHNOLOGIES, INC.",2022,0.978,-0.9589,-2.3982,-0.9333,-2.0254,0.2129,-0.5828,0.038,-0.1158,0.2095,0.022,-0.3728
1584754,"AKOUSTIS TECHNOLOGIES, INC.",2023,0.9937,-0.9145,-1.8314,-0.9423,-2.1368,0.1977,0.5668,0.0465,-0.1114,0.112,0.0063,0.3054
1584952,EP ENERGY CORP,2019,0.25,0.9908,4.5298,-0.2589,0.1026,0.0,0.0,0.0,0.0,1.2247,0.75,4.4272
1585583,"DEL TACO RESTAURANTS, INC.",2019,0.9372,0.7577,1.9863,0.954,3.3117,0.0,0.0,0.0,0.0,0.3545,0.0628,-1.3254
1585583,"DEL TACO RESTAURANTS, INC.",2020,0.9375,0.6967,1.7912,0.949,3.2329,0.057,-0.1951,0.0196,-0.0788,0.3536,0.0625,-1.4416
1585583,"DEL TACO RESTAURANTS, INC.",2021,0.9606,0.7542,1.974,0.938,3.0815,0.0464,0.1828,0.0364,-0.1514,0.2808,0.0394,-1.1075
1585608,"JAGUAR HEALTH, INC.",2019,0.9875,-0.9078,-1.7722,-0.8508,-1.3884,0.0,0.0,0.0,0.0,0.1579,0.0125,-0.3837
1585608,"JAGUAR HEALTH, INC.",2020,0.9939,-0.8978,-1.6909,-0.8792,-1.558,0.0272,0.0813,0.0484,-0.1696,0.1102,0.0061,-0.1329
1587523,KNOWLES CORP,2019,0.0121,-0.9015,-1.7201,0.6167,1.5796,0.0,0.0,0.0,0.0,1.4056,0.9879,-3.2996
1587523,KNOWLES CORP,2020,-0.0022,-0.8179,-1.2257,0.6937,1.7825,0.1244,0.4944,0.0475,0.2029,1.4158,1.0022,-3.0082
1587523,KNOWLES CORP,2021,0.8956,-0.5145,-0.3532,0.665,1.7025,1.145,0.8724,0.0267,-0.08,0.4569,0.1044,-2.0557
1587732,"ONE GAS, INC.",2019,0.9796,0.9692,3.6184,0.9827,4.0542,0.0,0.0,0.0,0.0,0.2022,0.0204,-0.4358
1587732,"ONE GAS, INC.",2020,0.9789,0.9661,3.5461,0.9819,4.0216,0.0237,-0.0723,0.0138,-0.0326,0.2055,0.0211,-0.4755
1587732,"ONE GAS, INC.",2021,0.9739,0.9601,3.4214,0.9826,4.0522,0.0317,-0.1247,0.0133,0.0306,0.2285,0.0261,-0.6308
1587732,"ONE GAS, INC.",2022,0.9624,0.9495,3.2407,0.9848,4.153,0.0627,-0.1806,0.0267,0.1009,0.2744,0.0376,-0.9123
1589150,REGEN BIOPHARMA INC,2023,0.9763,0.1368,0.7065,0.041,0.5616,0.0,0.0,0.0,0.0,0.2179,0.0237,0.1449
1589526,BLUE BIRD CORP,2020,0.9858,0.8371,2.317,0.8814,2.5731,0.0,0.0,0.0,0.0,0.1683,0.0142,-0.2562
1589526,BLUE BIRD CORP,2021,0.9883,0.9444,3.1658,0.8874,2.6146,0.2255,0.8488,0.0102,0.0415,0.1527,0.0117,0.5512
1589526,BLUE BIRD CORP,2022,0.9848,0.9467,3.1991,0.8988,2.6988,0.1387,0.0333,0.0209,0.0842,0.1744,0.0152,0.5003
1589526,BLUE BIRD CORP,2023,0.9932,0.9485,3.2245,0.9262,2.9466,0.0344,0.0254,0.0562,0.2478,0.1169,0.0068,0.278
1590715,AMERICAN RESOURCES CORP,2022,0.9542,-0.9382,-2.084,-0.8031,-1.1608,0.0,0.0,0.0,0.0,0.3028,0.0458,-0.9232
1591587,"ASSETMARK FINANCIAL HOLDINGS, INC.",2022,0.831,0.9107,2.7975,-0.3524,-0.0523,0.0,0.0,0.0,0.0,0.5814,0.169,2.8498
1591588,"A-MARK PRECIOUS METALS, INC.",2021,0.9455,0.9878,4.3227,0.9424,3.1388,0.0,0.0,0.0,0.0,0.3302,0.0545,1.1839
1591588,"A-MARK PRECIOUS METALS, INC.",2022,0.9437,0.983,4.0697,0.9006,2.713,0.143,-0.253,0.1327,-0.4258,0.3355,0.0563,1.3567
1591588,"A-MARK PRECIOUS METALS, INC.",2023,0.9692,0.9781,3.8778,0.9323,3.0136,0.1586,-0.1919,0.197,0.3006,0.2483,0.0308,0.8642
1591698,PAYLOCITY HOLDING CORP,2020,0.8643,-0.9574,-2.3713,-0.46,-0.2459,0.0,0.0,0.0,0.0,0.521,0.1357,-2.1254
1591698,PAYLOCITY HOLDING CORP,2021,0.9409,-0.7319,-0.8992,-0.1066,0.3395,0.34,1.4721,0.1194,0.5855,0.3437,0.0591,-1.2387
1591698,PAYLOCITY HOLDING CORP,2022,0.8855,-0.8546,-1.4095,-0.0467,0.4299,0.1245,-0.5103,0.0229,0.0904,0.4786,0.1145,-1.8394
1591698,PAYLOCITY HOLDING CORP,2023,0.9613,-0.5611,-0.4518,0.1029,0.6548,0.2537,0.9577,0.0468,0.2249,0.2781,0.0387,-1.1066
1592058,PARTY CITY HOLDCO INC.,2019,0.9777,0.9542,3.3145,0.9655,3.5315,0.0,0.0,0.0,0.0,0.2112,0.0223,-0.217
1592058,PARTY CITY HOLDCO INC.,2020,-0.2145,-0.9657,-2.5358,0.9656,3.5331,1.5458,-5.8504,0.0127,0.0016,1.5585,1.2145,-6.0689
1593001,"NIGHTFOOD HOLDINGS, INC.",2021,0.9884,-0.7302,-0.8937,-0.5552,-0.4389,0.0,0.0,0.0,0.0,0.1523,0.0116,-0.4548
1593001,"NIGHTFOOD HOLDINGS, INC.",2022,0.9883,-0.7352,-0.9099,-0.54,-0.4061,0.0608,-0.0162,0.0387,0.0328,0.1531,0.0117,-0.5038
1593001,"NIGHTFOOD HOLDINGS, INC.",2023,0.9667,-0.8353,-1.308,-0.4311,-0.1918,0.0973,-0.3981,0.0557,0.2143,0.2579,0.0333,-1.1161
1593034,ENDO INTERNATIONAL PLC,2019,0.8018,-0.5275,-0.3801,0.6806,1.7455,0.0,0.0,0.0,0.0,0.6296,0.1982,-2.1256
1595248,"GENPREX, INC.",2022,0.9297,-0.9695,-2.6264,-0.9359,-2.0554,0.0,0.0,0.0,0.0,0.375,0.0703,-0.571
1596062,Q BIOMED INC.,2022,0.9972,-0.8713,-1.5077,-0.8636,-1.4609,0.0,0.0,0.0,0.0,0.0748,0.0028,-0.0469
1596783,"CATALENT, INC.",2020,0.9672,0.71,1.8307,0.9205,2.8883,0.0,0.0,0.0,0.0,0.2561,0.0328,-1.0576
1596783,"CATALENT, INC.",2021,0.9658,0.7337,1.9052,0.9229,2.9123,0.0291,0.0745,0.0121,0.024,0.2616,0.0342,-1.0071
1596783,"CATALENT, INC.",2022,0.9699,0.793,2.1191,0.9358,3.0547,0.0446,0.2139,0.0347,0.1424,0.2452,0.0301,-0.9356
1596783,"CATALENT, INC.",2023,0.8993,0.813,2.2036,0.9813,3.9969,0.0307,0.0845,0.2447,0.9422,0.4488,0.1007,-1.7932
1597553,"SAGE THERAPEUTICS, INC.",2020,0.9899,-0.9113,-1.8031,-0.9426,-2.1413,0.0,0.0,0.0,0.0,0.1425,0.0101,0.3382
1597553,"SAGE THERAPEUTICS, INC.",2021,0.9778,-0.9034,-1.736,-0.9492,-2.235,0.0309,0.0672,0.0505,-0.0937,0.2107,0.0222,0.499
1597553,"SAGE THERAPEUTICS, INC.",2022,-0.1101,0.7486,1.9545,-0.9622,-2.4614,1.5376,3.6905,0.0977,-0.2265,1.4901,1.1101,4.416
1598014,IHS MARKIT LTD.,2019,0.9381,0.7756,2.0513,0.9584,3.3882,0.0,0.0,0.0,0.0,0.3519,0.0619,-1.3369
1598014,IHS MARKIT LTD.,2020,0.9554,0.8094,2.1878,0.9521,3.2801,0.0288,0.1365,0.0419,-0.108,0.2986,0.0446,-1.0924
1598014,IHS MARKIT LTD.,2021,0.9773,0.8582,2.4298,0.9413,3.1242,0.0568,0.2421,0.0425,-0.156,0.2131,0.0227,-0.6943
1599117,"MENTOR CAPITAL, INC.",2021,0.975,-0.8932,-1.6567,-0.661,-0.692,0.0,0.0,0.0,0.0,0.2235,0.025,-0.9647
1599117,"MENTOR CAPITAL, INC.",2022,0.9839,-0.8747,-1.5293,-0.6805,-0.745,0.034,0.1273,0.0269,-0.053,0.1797,0.0161,-0.7844
1599489,VERITIV CORP,2019,0.7227,-0.8651,-1.4697,0.8136,2.2063,0.0,0.0,0.0,0.0,0.7447,0.2773,-3.6759
1599489,VERITIV CORP,2020,0.9865,0.7356,1.9111,0.8048,2.1682,0.6629,3.3807,0.0202,-0.0381,0.1643,0.0135,-0.2571
1599489,VERITIV CORP,2021,0.9918,0.6807,1.7455,0.7841,2.0837,0.068,-0.1656,0.0226,-0.0845,0.1278,0.0082,-0.3382
1599489,VERITIV CORP,2022,0.9952,0.8297,2.2808,0.812,2.1994,0.1107,0.5353,0.025,0.1157,0.0981,0.0048,0.0815
1599947,"TERRAFORM POWER, INC.",2019,0.2377,-0.9463,-2.1929,0.9831,4.0755,0.0,0.0,0.0,0.0,1.2347,0.7623,-6.2683
1602078,NEMAURA MEDICAL INC.,2021,0.9357,-0.9508,-2.2604,-0.9218,-1.9014,0.0,0.0,0.0,0.0,0.3587,0.0643,-0.359
1602409,"FINGERMOTION, INC.",2022,0.9637,-0.8702,-1.5007,-0.8367,-1.3149,0.0,0.0,0.0,0.0,0.2693,0.0363,-0.1858
1602409,"FINGERMOTION, INC.",2023,0.9173,-0.8787,-1.5548,-0.8399,-1.3314,0.0181,-0.0542,0.1562,-0.0165,0.4066,0.0827,-0.2234
1603923,WEATHERFORD INTERNATIONAL PLC,2019,0.496,-0.9544,-2.3189,0.7163,1.8501,0.0,0.0,0.0,0.0,1.004,0.504,-4.1691
1603923,WEATHERFORD INTERNATIONAL PLC,2020,0.4681,-0.9242,-1.9252,0.8109,2.1946,0.2001,0.3937,0.148,0.3444,1.0314,0.5319,-4.1198
1603923,WEATHERFORD INTERNATIONAL PLC,2021,0.6242,-0.8947,-1.6676,0.892,2.6473,0.2383,0.2577,0.8532,0.4527,0.867,0.3758,-4.3149
1603923,WEATHERFORD INTERNATIONAL PLC,2022,0.9854,0.7115,1.8353,0.8695,2.4966,0.7528,3.5029,0.2038,-0.1507,0.1706,0.0145,-0.6613
1604778,"QORVO, INC.",2020,0.8649,0.9658,3.5378,0.3694,1.0817,0.0,0.0,0.0,0.0,0.5197,0.1351,2.4561
1604778,"QORVO, INC.",2021,0.9213,0.9413,3.1235,0.4581,1.2423,0.1043,-0.4143,0.037,0.1606,0.3967,0.0787,1.8812
1604778,"QORVO, INC.",2022,0.9181,0.9431,3.1481,0.4598,1.2456,0.0168,0.0247,0.0205,0.0034,0.4047,0.0819,1.9025
1604778,"QORVO, INC.",2023,0.9224,0.9543,3.3172,0.6066,1.5553,0.0604,0.1691,0.0627,0.3097,0.3941,0.0776,1.7619
1605810,"PORTER HOLDING INTERNATIONAL, INC.",2019,0.968,-0.9439,-2.1595,-0.8644,-1.4657,0.0,0.0,0.0,0.0,0.2529,0.032,-0.6938
1605810,"PORTER HOLDING INTERNATIONAL, INC.",2020,0.9088,-0.9403,-2.1104,-0.873,-1.5183,0.2852,0.049,0.0856,-0.0526,0.427,0.0912,-0.5921
1605810,"PORTER HOLDING INTERNATIONAL, INC.",2021,0.9658,-0.9468,-2.2001,-0.8162,-1.2178,0.2835,-0.0897,0.1185,0.3005,0.2615,0.0342,-0.9823
1606163,"LIMBACH HOLDINGS, INC.",2019,0.8885,0.9615,3.4481,0.8777,2.5485,0.0,0.0,0.0,0.0,0.4723,0.1115,0.8995
1606163,"LIMBACH HOLDINGS, INC.",2020,0.8872,0.6664,1.7064,0.9644,3.5076,0.4719,-1.7417,0.3784,0.9591,0.4749,0.1128,-1.8012
1606163,"LIMBACH HOLDINGS, INC.",2021,0.8423,0.3102,0.9812,0.9579,3.3793,0.2146,-0.7252,0.1055,-0.1283,0.5617,0.1577,-2.3982
1606163,"LIMBACH HOLDINGS, INC.",2022,0.9024,0.772,2.0379,0.9626,3.4699,1.485,1.0567,0.9218,0.0905,0.4417,0.0976,-1.432
1606268,"VIA RENEWABLES, INC.",2022,0.9887,0.9426,3.1407,0.9363,3.0605,0.0,0.0,0.0,0.0,0.1504,0.0113,0.0802
1607450,"ABV CONSULTING, INC.",2020,0.988,-0.6214,-0.5909,-0.7353,-0.9101,0.0,0.0,0.0,0.0,0.1551,0.012,0.3193
1607716,"VIVINT SOLAR, INC.",2019,0.9879,0.9498,3.244,0.9683,3.5965,0.0,0.0,0.0,0.0,0.1558,0.0121,-0.3525
1607962,REWALK ROBOTICS LTD.,2020,0.9971,-0.8118,-1.1983,-0.7699,-1.0303,0.0,0.0,0.0,0.0,0.0767,0.0029,-0.1681
1607962,REWALK ROBOTICS LTD.,2021,0.9969,-0.7894,-1.1046,-0.7348,-0.9085,0.0275,0.0937,0.0308,0.1218,0.0785,0.0031,-0.1961
1607962,REWALK ROBOTICS LTD.,2022,0.9894,-0.8494,-1.3809,-0.6992,-0.7985,0.0793,-0.2763,0.0689,0.11,0.1456,0.0106,-0.5824
1609253,CALIFORNIA RESOURCES CORP,2019,0.9625,-0.0909,0.3633,0.6592,1.6871,0.0,0.0,0.0,0.0,0.2738,0.0375,-1.3238
1609253,CALIFORNIA RESOURCES CORP,2020,0.9617,-0.427,-0.1842,0.3938,1.1245,0.1671,-0.5475,0.1302,-0.5626,0.2769,0.0383,-1.3088
1609253,CALIFORNIA RESOURCES CORP,2022,0.6341,-0.9372,-2.0713,0.622,1.5924,0.4049,-1.8871,0.4912,0.4679,0.8555,0.3659,-3.6637
1609809,"SERES THERAPEUTICS, INC.",2019,0.9215,-0.9572,-2.3662,-0.9593,-2.4062,0.0,0.0,0.0,0.0,0.3964,0.0785,0.04
1609809,"SERES THERAPEUTICS, INC.",2020,0.9404,-0.9564,-2.3525,-0.9664,-2.551,0.0128,0.0137,0.0758,-0.1447,0.3454,0.0596,0.1984
1609809,"SERES THERAPEUTICS, INC.",2021,0.6583,-0.805,-1.1688,-0.9676,-2.5787,0.512,1.1837,0.0104,-0.0277,0.8266,0.3417,1.4099
1609809,"SERES THERAPEUTICS, INC.",2022,0.6819,-0.7375,-0.9173,-0.9588,-2.3965,0.159,0.2515,0.0679,0.1822,0.7977,0.3181,1.4792
1612720,NEXTDECADE CORP.,2021,0.7823,-0.9739,-2.7433,-0.7343,-0.9072,0.0,0.0,0.0,0.0,0.6598,0.2177,-1.8361
1612720,NEXTDECADE CORP.,2022,0.8314,-0.9728,-2.713,-0.7705,-1.0324,0.0657,0.0302,0.0296,-0.1252,0.5807,0.1686,-1.6807
1615165,"VERITONE, INC.",2020,0.886,-0.9629,-2.4771,-0.8663,-1.477,0.0,0.0,0.0,0.0,0.4775,0.114,-1.0001
1615165,"VERITONE, INC.",2021,0.714,-0.9246,-1.9299,-0.902,-1.7246,0.4075,0.5472,0.0836,-0.2476,0.7563,0.286,-0.2053
1615165,"VERITONE, INC.",2022,0.6562,-0.7245,-0.8754,-0.9606,-2.4307,0.4222,1.0545,0.3676,-0.7061,0.8292,0.3438,1.5552
1615780,"TEARDROPPERS, INC.",2019,0.8565,-0.9027,-1.7299,0.1126,0.6697,0.0,0.0,0.0,0.0,0.5357,0.1435,-2.3995
1615780,"TEARDROPPERS, INC.",2020,0.859,-0.9019,-1.7236,0.1056,0.659,0.0063,0.0063,0.0026,-0.0107,0.531,0.141,-2.3826
1616543,"SENSEONICS HOLDINGS, INC.",2019,0.6481,-0.9272,-1.9576,0.6527,1.6701,0.0,0.0,0.0,0.0,0.839,0.3519,-3.6277
1616543,"SENSEONICS HOLDINGS, INC.",2020,0.663,-0.913,-1.8182,0.611,1.5659,0.0546,0.1393,0.0211,-0.1043,0.821,0.337,-3.3841
1616543,"SENSEONICS HOLDINGS, INC.",2021,0.6622,-0.9188,-1.8715,0.6129,1.5702,0.0186,-0.0533,0.0075,0.0044,0.822,0.3378,-3.4418
1616543,"SENSEONICS HOLDINGS, INC.",2022,0.6751,-0.9324,-2.0151,0.568,1.4668,0.0575,-0.1435,0.0255,-0.1034,0.8061,0.3249,-3.4819
1616736,ALPHA INVESTMENT INC.,2019,0.881,-0.9472,-2.2051,-0.4134,-0.1595,0.0,0.0,0.0,0.0,0.4879,0.119,-2.0456
1616741,"PATRIOT TRANSPORTATION HOLDING, INC.",2021,0.9735,0.9538,3.3091,0.9847,4.1473,0.0,0.0,0.0,0.0,0.2301,0.0265,-0.8382
1616862,AXALTA COATING SYSTEMS LTD.,2019,0.9731,0.907,2.7659,0.6968,1.7916,0.0,0.0,0.0,0.0,0.2318,0.0269,0.9744
1616862,AXALTA COATING SYSTEMS LTD.,2020,0.9839,0.8834,2.5866,0.8161,2.2177,0.0702,-0.1793,0.0897,0.4261,0.1797,0.0161,0.3689
1616862,AXALTA COATING SYSTEMS LTD.,2021,0.9682,0.5418,1.41,0.8805,2.5669,0.2629,-1.1766,0.0795,0.3493,0.2523,0.0318,-1.1569
1616862,AXALTA COATING SYSTEMS LTD.,2022,0.9825,0.6871,1.7637,0.8812,2.5718,0.0712,0.3536,0.0084,0.0048,0.1873,0.0175,-0.8081
1617669,"UNIQUE FABRICATING, INC.",2019,0.8516,0.626,1.6023,0.9677,3.5815,0.0,0.0,0.0,0.0,0.5448,0.1484,-1.9793
1618835,"EVOFEM BIOSCIENCES, INC.",2021,0.9884,-0.9019,-1.7231,-0.8544,-1.4084,0.0,0.0,0.0,0.0,0.1521,0.0116,-0.3147
1618835,"EVOFEM BIOSCIENCES, INC.",2022,0.9943,-0.8881,-1.6193,-0.8802,-1.5649,0.0275,0.1039,0.0407,-0.1564,0.1069,0.0057,-0.0544
1622057,NASCENT BIOTECH INC.,2021,0.9624,-0.6096,-0.5624,-0.047,0.4294,0.0,0.0,0.0,0.0,0.2743,0.0376,-0.9918
1622057,NASCENT BIOTECH INC.,2022,0.9216,-0.6462,-0.6531,-0.0454,0.4318,0.0244,-0.0907,0.1735,0.0024,0.3959,0.0784,-1.0849
1622057,NASCENT BIOTECH INC.,2023,0.8689,-0.891,-1.6404,-0.0454,0.4318,0.4674,-0.9873,0.0,0.0,0.512,0.1311,-2.0722
1626556,"AMERICAN EDUCATION CENTER, INC.",2019,0.5194,-0.8859,-1.6038,-0.7862,-1.092,0.0,0.0,0.0,0.0,0.9804,0.4806,-0.5118
1628908,"EVOLENT HEALTH, INC.",2021,0.5362,0.8554,2.414,-0.95,-2.2469,0.0,0.0,0.0,0.0,0.9631,0.4638,4.6609
1629210,PARAMOUNT GOLD NEVADA CORP.,2020,0.8924,-0.9612,-2.4425,-0.7468,-0.9486,0.0,0.0,0.0,0.0,0.4639,0.1076,-1.4939
1629210,PARAMOUNT GOLD NEVADA CORP.,2021,0.9073,-0.9588,-2.3965,-0.7573,-0.9847,0.0222,0.046,0.017,-0.0361,0.4305,0.0927,-1.4118
1629606,"DRIVEN DELIVERIES, INC.",2019,0.9855,-0.853,-1.4008,-0.8723,-1.5137,0.0,0.0,0.0,0.0,0.1704,0.0145,0.1129
1629665,"MULIANG VIAGOO TECHNOLOGY, INC.",2022,0.399,-0.6149,-0.5752,-0.859,-1.434,0.0,0.0,0.0,0.0,1.0964,0.601,0.8588
1630176,HEALTHY EXTRACTS INC.,2022,0.4432,-0.8998,-1.7067,0.2028,0.8085,0.0,0.0,0.0,0.0,1.0552,0.5568,-2.5153
1632275,CAT9 GROUP INC.,2019,0.9615,-0.9405,-2.1132,-0.7516,-0.9649,0.0,0.0,0.0,0.0,0.2774,0.0385,-1.1483
1633917,"PAYPAL HOLDINGS, INC.",2020,0.985,0.9605,3.4282,0.9826,4.0518,0.0,0.0,0.0,0.0,0.1733,0.015,-0.6236
1633917,"PAYPAL HOLDINGS, INC.",2021,-0.2548,-0.8688,-1.4925,0.9832,4.0791,1.5515,-4.9207,0.0231,0.0272,1.5842,1.2548,-5.5716
1633917,"PAYPAL HOLDINGS, INC.",2022,-0.2306,-0.8674,-1.4835,0.982,4.0244,0.0602,0.009,0.0214,-0.0547,1.5688,1.2306,-5.5079
1634117,"BARNES & NOBLE EDUCATION, INC.",2020,0.7911,0.6359,1.627,0.982,4.0253,0.0,0.0,0.0,0.0,0.6464,0.2089,-2.3984
1634117,"BARNES & NOBLE EDUCATION, INC.",2021,0.7779,0.6479,1.6574,0.983,4.0684,0.007,0.0304,0.0349,0.0431,0.6665,0.2221,-2.411
1634117,"BARNES & NOBLE EDUCATION, INC.",2022,0.7394,0.6284,1.6081,0.9869,4.2682,0.0125,-0.0493,0.0611,0.1998,0.7219,0.2606,-2.6601
1634117,"BARNES & NOBLE EDUCATION, INC.",2023,0.7218,0.8423,2.3434,0.9901,4.481,0.1831,0.7354,0.1121,0.2128,0.746,0.2782,-2.1376
1634293,"EXCEED WORLD, INC.",2020,0.6958,0.485,1.2943,-0.2312,0.1467,0.0,0.0,0.0,0.0,0.7799,0.3042,1.1475
1634997,"AVANGRID, INC.",2019,0.6304,-0.0797,0.3801,0.9848,4.1531,0.0,0.0,0.0,0.0,0.8597,0.3696,-3.773
1634997,"AVANGRID, INC.",2020,0.8522,0.7498,1.9588,0.988,4.3322,0.4774,1.5786,0.0553,0.1791,0.5436,0.1478,-2.3734
1634997,"AVANGRID, INC.",2021,0.9071,0.9485,3.2253,0.9909,4.5411,0.3184,1.2665,0.0677,0.2089,0.4311,0.0929,-1.3158
1634997,"AVANGRID, INC.",2022,0.8397,0.8784,2.5533,0.9916,4.6027,0.1479,-0.672,0.0214,0.0616,0.5661,0.1603,-2.0493
1636222,WINGSTOP INC.,2020,0.9849,0.9641,3.5023,0.9296,2.9828,0.0,0.0,0.0,0.0,0.1737,0.0151,0.5195
1636222,WINGSTOP INC.,2021,0.993,0.9266,2.9509,0.9182,2.8663,0.1265,-0.5514,0.028,-0.1164,0.1181,0.007,0.0846
1636222,WINGSTOP INC.,2022,0.9929,0.8947,2.6674,0.9112,2.8021,0.0703,-0.2835,0.0178,-0.0643,0.1192,0.0071,-0.1346
1637761,SEASPINE HOLDINGS CORP,2020,0.679,-0.6422,-0.6428,-0.9626,-2.4694,0.0,0.0,0.0,0.0,0.8012,0.321,1.8265
1637761,SEASPINE HOLDINGS CORP,2021,0.7867,-0.4738,-0.2723,-0.9647,-2.515,0.1474,0.3705,0.3211,-0.0457,0.6531,0.2133,2.2427
1640384,"LM FUNDING AMERICA, INC.",2020,0.9868,-0.5342,-0.3941,-0.6973,-0.793,0.0,0.0,0.0,0.0,0.1626,0.0132,0.3989
1640384,"LM FUNDING AMERICA, INC.",2021,0.9714,-0.332,-0.0176,-0.7395,-0.9239,0.1164,0.3765,0.0668,-0.1309,0.2392,0.0286,0.9063
1640384,"LM FUNDING AMERICA, INC.",2022,0.9595,-0.2287,0.1507,-0.7512,-0.9635,0.0754,0.1683,0.0146,-0.0396,0.2847,0.0405,1.1142
1641751,BREWBILT MANUFACTURING INC.,2021,0.9922,-0.5838,-0.5024,-0.7289,-0.8897,0.0,0.0,0.0,0.0,0.1246,0.0078,0.3873
1643301,CURE PHARMACEUTICAL HOLDING CORP.,2019,0.999,-0.9074,-1.7688,-0.9018,-1.7226,0.0,0.0,0.0,0.0,0.0457,0.001,-0.0462
